Driver,Compound,TyreLife,FuelLoad,LapDelta,Tire_Fuel_Interaction
SAI,HARD,11.0,66.8,1.4259999999999877,0.16224188790560473
SAI,HARD,12.0,65.19999999999999,1.4089999999999918,0.18126888217522663
SAI,HARD,13.0,63.6,1.4579999999999984,0.20123839009287928
SAI,HARD,14.0,62.0,1.5919999999999987,0.2222222222222222
SAI,HARD,15.0,60.4,1.2509999999999906,0.24429967426710097
SAI,HARD,16.0,58.8,1.1739999999999924,0.26755852842809363
SAI,HARD,17.0,57.2,1.4639999999999986,0.29209621993127144
SAI,HARD,18.0,55.6,1.6859999999999928,0.31802120141342755
SAI,HARD,19.0,54.0,1.6899999999999977,0.34545454545454546
SAI,HARD,20.0,52.4,1.9869999999999948,0.37453183520599254
SAI,HARD,21.0,50.8,1.9399999999999977,0.40540540540540543
SAI,HARD,22.0,49.2,1.3810000000000002,0.43824701195219123
SAI,HARD,23.0,47.6,1.5229999999999961,0.4732510288065844
SAI,HARD,24.0,46.0,1.411999999999992,0.5106382978723404
SAI,HARD,2.0,41.2,0.6989999999999981,0.04739336492890995
SAI,HARD,3.0,39.6,0.73599999999999,0.07389162561576354
SAI,HARD,4.0,38.0,0.19199999999999307,0.10256410256410256
SAI,HARD,5.0,36.39999999999999,0.3429999999999893,0.13368983957219255
SAI,HARD,6.0,34.8,0.17199999999999704,0.1675977653631285
SAI,HARD,7.0,33.19999999999999,0.0,0.2046783625730995
SAI,HARD,8.0,31.599999999999994,0.25,0.24539877300613502
SAI,HARD,9.0,30.0,0.41899999999999693,0.2903225806451613
SAI,HARD,10.0,28.39999999999999,0.0519999999999925,0.3401360544217688
SAI,HARD,11.0,26.8,0.17799999999999727,0.39568345323741005
SAI,HARD,12.0,25.19999999999999,0.583999999999989,0.4580152671755727
SAI,HARD,13.0,23.599999999999994,0.5509999999999877,0.5284552845528456
SAI,HARD,14.0,22.0,0.7219999999999942,0.6086956521739131
SAI,HARD,15.0,20.39999999999999,1.066999999999993,0.7009345794392526
SAI,HARD,16.0,18.8,0.8509999999999991,0.8080808080808081
RUS,MEDIUM,2.0,106.8,3.062999999999988,0.01855287569573284
RUS,MEDIUM,3.0,105.2,2.753,0.02824858757062147
RUS,MEDIUM,4.0,103.6,3.286999999999992,0.03824091778202677
RUS,MEDIUM,5.0,102.0,2.887999999999991,0.04854368932038835
RUS,MEDIUM,6.0,100.4,2.8349999999999937,0.05917159763313609
RUS,MEDIUM,7.0,98.8,2.4799999999999898,0.07014028056112225
RUS,HARD,2.0,94.0,2.4529999999999887,0.021052631578947368
RUS,HARD,3.0,92.4,2.431999999999988,0.032119914346895075
RUS,HARD,4.0,90.8,2.7379999999999995,0.04357298474945534
RUS,HARD,5.0,89.2,3.1539999999999964,0.05543237250554323
RUS,HARD,6.0,87.6,3.1059999999999945,0.06772009029345373
RUS,HARD,7.0,86.0,3.8019999999999925,0.08045977011494253
RUS,HARD,8.0,84.4,3.0819999999999936,0.09367681498829039
RUS,HARD,11.0,79.6,2.1159999999999997,0.13647642679900746
RUS,HARD,12.0,78.0,2.1499999999999915,0.1518987341772152
RUS,HARD,13.0,76.4,3.144999999999996,0.16795865633074933
RUS,HARD,14.0,74.8,2.553999999999988,0.18469656992084432
RUS,HARD,15.0,73.19999999999999,2.7279999999999944,0.20215633423180596
RUS,HARD,16.0,71.6,2.657999999999987,0.22038567493112948
RUS,HARD,17.0,70.0,2.418999999999997,0.23943661971830985
RUS,HARD,18.0,68.4,2.600999999999999,0.25936599423631124
RUS,HARD,19.0,66.8,2.853999999999999,0.28023598820059
RUS,HARD,20.0,65.19999999999999,2.8119999999999976,0.3021148036253777
RUS,HARD,21.0,63.6,2.3789999999999907,0.325077399380805
RUS,HARD,22.0,62.0,2.3789999999999907,0.3492063492063492
RUS,HARD,23.0,60.4,2.2309999999999945,0.3745928338762215
RUS,HARD,24.0,58.8,2.4259999999999877,0.4013377926421405
RUS,HARD,25.0,57.2,2.1769999999999925,0.42955326460481097
RUS,HARD,26.0,55.6,2.0689999999999884,0.45936395759717313
RUS,HARD,27.0,54.0,2.306999999999988,0.4909090909090909
RUS,HARD,28.0,52.4,2.253,0.5243445692883896
RUS,HARD,29.0,50.8,2.1239999999999952,0.5598455598455598
RUS,HARD,30.0,49.2,1.8909999999999911,0.597609561752988
RUS,HARD,31.0,47.6,1.8829999999999956,0.6378600823045267
RUS,HARD,32.0,46.0,2.188999999999993,0.6808510638297872
RUS,HARD,33.0,44.39999999999999,2.0349999999999966,0.7268722466960353
RUS,HARD,34.0,42.8,1.972999999999999,0.7762557077625571
RUS,HARD,35.0,41.2,1.8269999999999982,0.8293838862559241
RUS,HARD,36.0,39.6,1.8129999999999882,0.8866995073891625
RUS,HARD,2.0,34.8,0.04199999999998738,0.0558659217877095
RUS,HARD,3.0,33.19999999999999,0.4549999999999983,0.08771929824561406
RUS,HARD,4.0,31.599999999999994,0.5240000000000009,0.12269938650306751
RUS,HARD,5.0,30.0,0.6979999999999933,0.16129032258064516
RUS,HARD,6.0,28.39999999999999,0.41099999999998715,0.20408163265306128
RUS,HARD,7.0,26.8,0.24499999999999034,0.2517985611510791
RUS,HARD,8.0,25.19999999999999,0.0,0.3053435114503818
RUS,HARD,9.0,23.599999999999994,0.9099999999999966,0.36585365853658547
RUS,HARD,10.0,22.0,0.5069999999999908,0.43478260869565216
RUS,HARD,11.0,20.39999999999999,0.3709999999999951,0.5140186915887852
BOT,MEDIUM,3.0,106.8,2.921999999999997,0.027829313543599257
BOT,MEDIUM,4.0,105.2,1.8500000000000085,0.03766478342749529
BOT,MEDIUM,5.0,103.6,2.2830000000000013,0.047801147227533466
BOT,MEDIUM,6.0,102.0,2.1380000000000052,0.05825242718446602
BOT,MEDIUM,7.0,100.4,1.7000000000000028,0.0690335305719921
BOT,MEDIUM,8.0,98.8,2.3160000000000025,0.08016032064128256
BOT,HARD,3.0,94.0,1.7390000000000043,0.031578947368421054
BOT,HARD,4.0,92.4,2.0180000000000007,0.042826552462526764
BOT,HARD,5.0,90.8,1.554000000000002,0.054466230936819175
BOT,HARD,6.0,89.2,1.737000000000009,0.06651884700665188
BOT,HARD,7.0,87.6,1.972999999999999,0.07900677200902935
BOT,HARD,8.0,86.0,1.9069999999999965,0.09195402298850575
BOT,HARD,9.0,84.4,2.6970000000000027,0.10538641686182669
BOT,HARD,11.0,81.2,1.1869999999999976,0.13381995133819952
BOT,HARD,12.0,79.6,1.1749999999999972,0.14888337468982632
BOT,HARD,13.0,78.0,1.2720000000000056,0.16455696202531644
BOT,HARD,14.0,76.4,1.016999999999996,0.1808785529715762
BOT,HARD,15.0,74.8,1.2999999999999972,0.1978891820580475
BOT,HARD,16.0,73.19999999999999,0.9180000000000064,0.21563342318059303
BOT,HARD,17.0,71.6,1.4879999999999995,0.23415977961432508
BOT,HARD,18.0,70.0,1.1290000000000049,0.2535211267605634
BOT,HARD,19.0,68.4,1.644999999999996,0.2737752161383285
BOT,HARD,20.0,66.8,1.5120000000000005,0.2949852507374631
BOT,HARD,21.0,65.19999999999999,1.5259999999999962,0.3172205438066466
BOT,HARD,22.0,63.6,1.4129999999999967,0.3405572755417957
BOT,HARD,23.0,62.0,1.5760000000000076,0.36507936507936506
BOT,HARD,24.0,60.4,1.588000000000008,0.39087947882736157
BOT,HARD,25.0,58.8,1.4750000000000085,0.4180602006688963
BOT,HARD,26.0,57.2,1.429000000000002,0.4467353951890034
BOT,HARD,28.0,54.0,2.024000000000001,0.509090909090909
BOT,HARD,2.0,49.2,0.3329999999999984,0.0398406374501992
BOT,HARD,3.0,47.6,0.22400000000000375,0.06172839506172839
BOT,HARD,4.0,46.0,0.1110000000000042,0.0851063829787234
BOT,HARD,5.0,44.39999999999999,0.5859999999999985,0.1101321585903084
BOT,HARD,6.0,42.8,3.7580000000000098,0.13698630136986303
BOT,HARD,7.0,41.2,1.4669999999999987,0.16587677725118483
BOT,HARD,8.0,39.6,1.8190000000000026,0.19704433497536944
BOT,HARD,9.0,38.0,0.2890000000000015,0.23076923076923078
BOT,HARD,10.0,36.39999999999999,0.132000000000005,0.2673796791443851
BOT,HARD,11.0,34.8,0.16100000000000136,0.30726256983240224
BOT,HARD,12.0,33.19999999999999,0.0,0.35087719298245623
BOT,HARD,13.0,31.599999999999994,0.03499999999999659,0.3987730061349694
BOT,HARD,14.0,30.0,2.475999999999999,0.45161290322580644
BOT,HARD,15.0,28.39999999999999,0.22700000000000387,0.5102040816326532
BOT,HARD,16.0,26.8,0.6340000000000003,0.5755395683453237
BOT,HARD,17.0,25.19999999999999,0.39799999999999613,0.6488549618320614
BOT,HARD,18.0,23.599999999999994,0.6069999999999993,0.7317073170731709
BOT,HARD,19.0,22.0,0.5880000000000081,0.8260869565217391
PIA,MEDIUM,2.0,106.8,3.0330000000000013,0.01855287569573284
PIA,MEDIUM,3.0,105.2,2.469999999999999,0.02824858757062147
PIA,MEDIUM,4.0,103.6,2.382000000000005,0.03824091778202677
PIA,MEDIUM,5.0,102.0,2.394999999999996,0.04854368932038835
PIA,MEDIUM,6.0,100.4,2.3829999999999956,0.05917159763313609
PIA,MEDIUM,7.0,98.8,2.6779999999999973,0.07014028056112225
PIA,MEDIUM,8.0,97.2,2.8530000000000086,0.0814663951120163
PIA,HARD,3.0,92.4,2.5289999999999964,0.032119914346895075
PIA,HARD,4.0,90.8,2.7489999999999952,0.04357298474945534
PIA,HARD,5.0,89.2,2.227000000000004,0.05543237250554323
PIA,HARD,6.0,87.6,1.7690000000000055,0.06772009029345373
PIA,HARD,7.0,86.0,1.7620000000000005,0.08045977011494253
PIA,HARD,8.0,84.4,1.8160000000000025,0.09367681498829039
PIA,HARD,11.0,79.6,1.671999999999997,0.13647642679900746
PIA,HARD,12.0,78.0,1.8859999999999957,0.1518987341772152
PIA,HARD,13.0,76.4,1.7240000000000038,0.16795865633074933
PIA,HARD,14.0,74.8,1.8140000000000072,0.18469656992084432
PIA,HARD,15.0,73.19999999999999,1.617999999999995,0.20215633423180596
PIA,HARD,16.0,71.6,1.6310000000000002,0.22038567493112948
PIA,HARD,17.0,70.0,1.3979999999999961,0.23943661971830985
PIA,HARD,18.0,68.4,2.043999999999997,0.25936599423631124
PIA,HARD,19.0,66.8,2.088000000000008,0.28023598820059
PIA,HARD,20.0,65.19999999999999,2.0049999999999955,0.3021148036253777
PIA,HARD,21.0,63.6,3.280000000000001,0.325077399380805
PIA,HARD,22.0,62.0,2.320999999999998,0.3492063492063492
PIA,HARD,23.0,60.4,1.9339999999999975,0.3745928338762215
PIA,HARD,24.0,58.8,1.7900000000000063,0.4013377926421405
PIA,HARD,25.0,57.2,1.9009999999999962,0.42955326460481097
PIA,HARD,26.0,55.6,2.0390000000000015,0.45936395759717313
PIA,HARD,27.0,54.0,1.8599999999999994,0.4909090909090909
PIA,HARD,28.0,52.4,1.847999999999999,0.5243445692883896
PIA,HARD,29.0,50.8,1.6910000000000025,0.5598455598455598
PIA,HARD,3.0,44.39999999999999,1.2250000000000085,0.06607929515418504
PIA,HARD,4.0,42.8,0.8810000000000002,0.09132420091324202
PIA,HARD,5.0,41.2,0.28600000000000136,0.11848341232227487
PIA,HARD,6.0,39.6,0.19599999999999795,0.14778325123152708
PIA,HARD,7.0,38.0,0.02400000000000091,0.1794871794871795
PIA,HARD,8.0,36.39999999999999,0.4159999999999968,0.21390374331550807
PIA,HARD,9.0,34.8,0.4830000000000041,0.25139664804469275
PIA,HARD,10.0,33.19999999999999,0.3889999999999958,0.29239766081871355
PIA,HARD,11.0,31.599999999999994,0.1530000000000058,0.33742331288343563
PIA,HARD,12.0,30.0,0.29699999999999704,0.3870967741935484
PIA,HARD,13.0,28.39999999999999,0.5190000000000055,0.4421768707482994
PIA,HARD,14.0,26.8,0.09600000000000364,0.5035971223021583
PIA,HARD,15.0,25.19999999999999,0.10900000000000887,0.5725190839694659
PIA,HARD,16.0,23.599999999999994,0.0,0.6504065040650407
PIA,HARD,17.0,22.0,0.5550000000000068,0.7391304347826086
PIA,HARD,18.0,20.39999999999999,0.15800000000000125,0.8411214953271031
